Timestamp,Frame,Potholes,Confidence,Severity,Area_Percentage
00:15,389,2,0.369,HIGH,10.147
00:15,389,2,0.368,HIGH,47.377
00:15,390,1,0.506,HIGH,9.907
00:15,391,1,0.390,HIGH,10.783
00:15,392,1,0.282,HIGH,10.242
00:15,393,2,0.418,HIGH,10.744
00:15,393,2,0.259,LOW,1.106
00:15,394,2,0.441,HIGH,10.651
00:15,394,2,0.260,LOW,1.245
00:15,395,2,0.420,HIGH,9.608
00:15,395,2,0.277,LOW,1.263
00:15,396,2,0.447,HIGH,10.412
00:15,396,2,0.289,LOW,1.274
00:15,397,1,0.390,HIGH,10.755
00:15,398,2,0.563,HIGH,13.332
00:15,398,2,0.296,LOW,1.040
00:15,399,2,0.420,HIGH,13.654
00:15,399,2,0.357,LOW,1.004
00:16,400,2,0.450,HIGH,13.490
00:16,400,2,0.277,LOW,1.165
00:16,401,2,0.478,HIGH,13.102
00:16,401,2,0.282,LOW,1.065
00:16,402,2,0.338,LOW,1.165
00:16,402,2,0.274,HIGH,13.910
00:16,403,2,0.503,HIGH,13.789
00:16,403,2,0.423,LOW,1.150
00:16,404,2,0.442,HIGH,13.657
00:16,404,2,0.389,LOW,1.251
00:16,405,2,0.499,LOW,1.367
00:16,405,2,0.344,HIGH,13.518
00:16,406,3,0.577,LOW,1.426
00:16,406,3,0.326,HIGH,12.951
00:16,406,3,0.254,HIGH,19.472
00:16,407,1,0.551,LOW,1.491
00:16,408,2,0.546,LOW,1.367
00:16,408,2,0.340,HIGH,12.746
00:16,409,2,0.570,LOW,1.455
00:16,409,2,0.312,LOW,1.208
00:16,410,2,0.585,LOW,1.585
00:16,410,2,0.362,HIGH,12.081
00:16,411,2,0.565,LOW,1.636
00:16,411,2,0.273,MEDIUM,4.778
00:16,412,3,0.569,LOW,1.668
00:16,412,3,0.386,HIGH,11.569
00:16,412,3,0.382,MEDIUM,4.616
00:16,413,3,0.673,LOW,1.713
00:16,413,3,0.388,HIGH,10.097
00:16,413,3,0.341,MEDIUM,4.585
00:16,414,5,0.642,LOW,1.649
00:16,414,5,0.450,MEDIUM,4.934
00:16,414,5,0.307,LOW,0.761
00:16,414,5,0.265,HIGH,10.798
00:16,414,5,0.261,HIGH,33.509
00:16,415,5,0.616,LOW,1.753
00:16,415,5,0.591,HIGH,12.413
00:16,415,5,0.481,MEDIUM,5.083
00:16,415,5,0.301,LOW,0.641
00:16,415,5,0.281,LOW,1.597
00:16,416,5,0.611,LOW,1.620
00:16,416,5,0.592,HIGH,12.213
00:16,416,5,0.442,MEDIUM,4.582
00:16,416,5,0.342,LOW,0.630
00:16,416,5,0.255,LOW,1.707
00:16,417,6,0.627,LOW,1.736
00:16,417,6,0.587,HIGH,10.742
00:16,417,6,0.425,MEDIUM,5.543
00:16,417,6,0.330,LOW,0.931
00:16,417,6,0.318,LOW,1.809
00:16,417,6,0.252,LOW,0.748
00:16,418,6,0.657,LOW,1.715
00:16,418,6,0.627,HIGH,12.584
00:16,418,6,0.492,MEDIUM,5.331
00:16,418,6,0.468,LOW,0.810
00:16,418,6,0.323,LOW,1.577
00:16,418,6,0.320,MEDIUM,2.573
00:16,419,5,0.665,HIGH,12.623
00:16,419,5,0.660,LOW,1.713
00:16,419,5,0.488,MEDIUM,5.686
00:16,419,5,0.379,LOW,0.954
00:16,419,5,0.288,LOW,1.714
00:16,420,7,0.690,LOW,1.857
00:16,420,7,0.651,HIGH,12.130
00:16,420,7,0.485,MEDIUM,5.403
00:16,420,7,0.460,LOW,0.688
00:16,420,7,0.415,LOW,0.807
00:16,420,7,0.337,LOW,1.621
00:16,420,7,0.266,MEDIUM,2.691
00:16,421,5,0.681,HIGH,11.875
00:16,421,5,0.652,LOW,1.978
00:16,421,5,0.532,MEDIUM,5.066
00:16,421,5,0.258,MEDIUM,2.014
00:16,421,5,0.255,LOW,0.699
00:16,422,5,0.656,MEDIUM,2.144
00:16,422,5,0.646,HIGH,11.491
00:16,422,5,0.588,MEDIUM,5.380
00:16,422,5,0.472,LOW,0.853
00:16,422,5,0.335,LOW,0.894
00:16,423,5,0.674,MEDIUM,2.158
00:16,423,5,0.631,MEDIUM,5.474
00:16,423,5,0.607,HIGH,11.505
00:16,423,5,0.505,LOW,0.782
00:16,423,5,0.278,LOW,1.941
00:16,424,5,0.657,MEDIUM,2.214
00:16,424,5,0.605,MEDIUM,5.381
00:16,424,5,0.549,HIGH,11.488
00:16,424,5,0.470,LOW,0.718
00:16,424,5,0.328,LOW,1.853
00:17,425,5,0.640,HIGH,12.895
00:17,425,5,0.614,MEDIUM,2.379
00:17,425,5,0.561,MEDIUM,6.122
00:17,425,5,0.306,LOW,1.927
00:17,425,5,0.283,LOW,0.950
00:17,426,4,0.637,MEDIUM,2.250
00:17,426,4,0.516,MEDIUM,5.774
00:17,426,4,0.511,HIGH,14.001
00:17,426,4,0.424,HIGH,20.031
00:17,427,5,0.634,MEDIUM,2.047
00:17,427,5,0.571,MEDIUM,5.277
00:17,427,5,0.550,HIGH,13.520
00:17,427,5,0.293,HIGH,20.231
00:17,427,5,0.264,LOW,1.054
00:17,428,4,0.610,HIGH,13.758
00:17,428,4,0.604,MEDIUM,2.815
00:17,428,4,0.374,MEDIUM,5.033
00:17,428,4,0.323,LOW,1.097
00:17,429,7,0.638,MEDIUM,2.255
00:17,429,7,0.415,MEDIUM,5.449
00:17,429,7,0.358,HIGH,24.848
00:17,429,7,0.350,MEDIUM,3.312
00:17,429,7,0.347,LOW,1.808
00:17,429,7,0.336,HIGH,14.576
00:17,429,7,0.317,LOW,1.072
00:17,430,5,0.620,MEDIUM,2.766
00:17,430,5,0.537,MEDIUM,5.143
00:17,430,5,0.508,HIGH,14.268
00:17,430,5,0.342,LOW,1.710
00:17,430,5,0.318,LOW,0.945
00:17,431,4,0.623,MEDIUM,2.740
00:17,431,4,0.563,MEDIUM,6.076
00:17,431,4,0.435,HIGH,14.731
00:17,431,4,0.313,LOW,1.717
00:17,432,5,0.594,MEDIUM,3.026
00:17,432,5,0.576,MEDIUM,6.633
00:17,432,5,0.481,HIGH,15.419
00:17,432,5,0.337,LOW,1.671
00:17,432,5,0.274,LOW,1.040
00:17,433,5,0.615,MEDIUM,2.999
00:17,433,5,0.562,MEDIUM,6.979
00:17,433,5,0.440,HIGH,16.665
00:17,433,5,0.336,LOW,1.359
00:17,433,5,0.272,LOW,0.971
00:17,434,5,0.634,MEDIUM,2.735
00:17,434,5,0.568,HIGH,18.379
00:17,434,5,0.539,MEDIUM,6.728
00:17,434,5,0.282,LOW,1.342
00:17,434,5,0.268,LOW,0.922
00:17,435,3,0.653,MEDIUM,3.383
00:17,435,3,0.582,HIGH,7.020
00:17,435,3,0.332,HIGH,21.292
00:17,436,4,0.634,MEDIUM,3.157
00:17,436,4,0.608,HIGH,7.048
00:17,436,4,0.331,LOW,1.238
00:17,436,4,0.315,HIGH,23.427
00:17,437,4,0.649,MEDIUM,3.232
00:17,437,4,0.636,HIGH,7.418
00:17,437,4,0.311,HIGH,21.479
00:17,437,4,0.297,LOW,1.265
00:17,438,3,0.638,MEDIUM,3.600
00:17,438,3,0.602,HIGH,8.088
00:17,438,3,0.284,LOW,1.192
00:17,439,2,0.710,MEDIUM,3.730
00:17,439,2,0.630,HIGH,8.173
00:17,440,5,0.677,MEDIUM,3.577
00:17,440,5,0.596,HIGH,8.166
00:17,440,5,0.337,LOW,1.160
00:17,440,5,0.271,LOW,0.780
00:17,440,5,0.271,HIGH,21.248
00:17,441,4,0.708,MEDIUM,3.652
00:17,441,4,0.644,HIGH,7.902
00:17,441,4,0.487,LOW,0.891
00:17,441,4,0.254,HIGH,21.077
00:17,442,4,0.695,MEDIUM,3.966
00:17,442,4,0.550,HIGH,8.811
00:17,442,4,0.466,HIGH,24.861
00:17,442,4,0.380,LOW,1.005
00:17,443,4,0.684,MEDIUM,4.062
00:17,443,4,0.559,HIGH,7.978
00:17,443,4,0.499,HIGH,26.123
00:17,443,4,0.306,LOW,1.283
00:17,444,5,0.720,MEDIUM,3.925
00:17,444,5,0.534,HIGH,8.507
00:17,444,5,0.496,LOW,1.736
00:17,444,5,0.439,HIGH,26.778
00:17,444,5,0.370,LOW,1.282
00:17,445,5,0.772,MEDIUM,4.375
00:17,445,5,0.484,HIGH,10.377
00:17,445,5,0.475,HIGH,30.413
00:17,445,5,0.458,MEDIUM,2.422
00:17,445,5,0.313,LOW,1.143
00:17,446,7,0.715,MEDIUM,4.355
00:17,446,7,0.509,HIGH,10.323
00:17,446,7,0.503,MEDIUM,2.462
00:17,446,7,0.497,HIGH,29.424
00:17,446,7,0.367,LOW,0.930
00:17,446,7,0.336,HIGH,33.622
00:17,446,7,0.284,LOW,1.365
00:17,447,5,0.694,MEDIUM,4.319
00:17,447,5,0.590,MEDIUM,2.082
00:17,447,5,0.554,HIGH,34.215
00:17,447,5,0.532,HIGH,9.867
00:17,447,5,0.382,LOW,1.114
00:17,448,6,0.730,MEDIUM,4.469
00:17,448,6,0.642,HIGH,29.789
00:17,448,6,0.612,MEDIUM,3.074
00:17,448,6,0.529,HIGH,9.905
00:17,448,6,0.393,HIGH,37.741
00:17,448,6,0.313,LOW,1.340
00:17,449,5,0.698,MEDIUM,4.155
00:17,449,5,0.634,MEDIUM,3.205
00:17,449,5,0.602,HIGH,32.289
00:17,449,5,0.508,HIGH,9.604
00:17,449,5,0.310,LOW,1.097
00:18,450,5,0.649,MEDIUM,4.301
00:18,450,5,0.631,HIGH,35.834
00:18,450,5,0.572,MEDIUM,2.753
00:18,450,5,0.509,HIGH,10.283
00:18,450,5,0.286,LOW,1.043
00:18,451,5,0.678,MEDIUM,4.494
00:18,451,5,0.652,MEDIUM,3.249
00:18,451,5,0.553,HIGH,35.389
00:18,451,5,0.486,HIGH,10.774
00:18,451,5,0.407,LOW,1.073
00:18,452,5,0.718,MEDIUM,4.448
00:18,452,5,0.661,MEDIUM,3.408
00:18,452,5,0.596,HIGH,39.469
00:18,452,5,0.500,HIGH,10.258
00:18,452,5,0.421,LOW,1.265
00:18,453,5,0.717,MEDIUM,4.151
00:18,453,5,0.663,MEDIUM,3.171
00:18,453,5,0.623,HIGH,43.154
00:18,453,5,0.549,HIGH,11.330
00:18,453,5,0.369,LOW,1.316
00:18,454,5,0.641,MEDIUM,4.470
00:18,454,5,0.564,MEDIUM,3.205
00:18,454,5,0.550,HIGH,43.413
00:18,454,5,0.507,HIGH,11.344
00:18,454,5,0.314,LOW,1.204
00:18,455,5,0.749,HIGH,46.882
00:18,455,5,0.707,MEDIUM,4.505
00:18,455,5,0.619,MEDIUM,3.719
00:18,455,5,0.470,HIGH,11.905
00:18,455,5,0.311,MEDIUM,5.568
00:18,456,4,0.747,MEDIUM,4.618
00:18,456,4,0.706,MEDIUM,3.825
00:18,456,4,0.653,HIGH,47.347
00:18,456,4,0.425,HIGH,12.378
00:18,457,6,0.696,MEDIUM,3.389
00:18,457,6,0.685,MEDIUM,4.628
00:18,457,6,0.530,HIGH,47.682
00:18,457,6,0.491,HIGH,12.177
00:18,457,6,0.351,LOW,1.328
00:18,457,6,0.259,HIGH,31.139
00:18,458,4,0.738,MEDIUM,4.685
00:18,458,4,0.585,HIGH,45.860
00:18,458,4,0.553,HIGH,12.353
00:18,458,4,0.284,MEDIUM,3.593
00:18,459,4,0.750,MEDIUM,5.006
00:18,459,4,0.587,HIGH,12.771
00:18,459,4,0.576,HIGH,46.180
00:18,459,4,0.295,HIGH,37.168
00:18,460,4,0.734,MEDIUM,4.683
00:18,460,4,0.584,HIGH,45.218
00:18,460,4,0.522,HIGH,12.407
00:18,460,4,0.479,LOW,1.399
00:18,461,6,0.748,MEDIUM,4.878
00:18,461,6,0.537,LOW,1.570
00:18,461,6,0.510,HIGH,42.538
00:18,461,6,0.489,HIGH,12.361
00:18,461,6,0.319,HIGH,31.668
00:18,461,6,0.251,LOW,1.641
00:18,462,5,0.711,MEDIUM,5.280
00:18,462,5,0.506,HIGH,37.641
00:18,462,5,0.447,HIGH,11.394
00:18,462,5,0.438,LOW,1.895
00:18,462,5,0.428,LOW,1.815
00:18,463,5,0.579,MEDIUM,5.364
00:18,463,5,0.469,HIGH,11.993
00:18,463,5,0.408,LOW,1.867
00:18,463,5,0.407,LOW,1.672
00:18,463,5,0.361,HIGH,38.309
00:18,464,7,0.539,MEDIUM,5.740
00:18,464,7,0.481,HIGH,33.704
00:18,464,7,0.427,MEDIUM,2.120
00:18,464,7,0.383,LOW,1.718
00:18,464,7,0.349,HIGH,24.283
00:18,464,7,0.319,HIGH,12.367
00:18,464,7,0.256,LOW,1.266
00:18,465,8,0.432,HIGH,38.415
00:18,465,8,0.398,MEDIUM,3.050
00:18,465,8,0.396,HIGH,24.881
00:18,465,8,0.374,LOW,1.905
00:18,465,8,0.352,LOW,1.851
00:18,465,8,0.342,HIGH,12.884
00:18,465,8,0.295,LOW,1.009
00:18,465,8,0.295,MEDIUM,4.525
00:18,466,8,0.481,MEDIUM,2.224
00:18,466,8,0.449,HIGH,12.571
00:18,466,8,0.410,MEDIUM,5.547
00:18,466,8,0.347,HIGH,40.679
00:18,466,8,0.311,HIGH,26.694
00:18,466,8,0.299,LOW,1.782
00:18,466,8,0.272,MEDIUM,2.522
00:18,466,8,0.254,LOW,0.961
00:18,467,6,0.530,HIGH,12.607
00:18,467,6,0.465,MEDIUM,2.221
00:18,467,6,0.378,MEDIUM,2.301
00:18,467,6,0.363,HIGH,19.216
00:18,467,6,0.314,LOW,1.000
00:18,467,6,0.277,LOW,1.783
00:18,468,3,0.562,HIGH,12.526
00:18,468,3,0.494,MEDIUM,2.119
00:18,468,3,0.290,LOW,1.731
00:18,469,5,0.571,HIGH,9.669
00:18,469,5,0.450,MEDIUM,2.206
00:18,469,5,0.414,HIGH,45.278
00:18,469,5,0.327,LOW,1.234
00:18,469,5,0.305,MEDIUM,2.096
00:18,470,3,0.540,HIGH,12.211
00:18,470,3,0.476,MEDIUM,2.231
00:18,470,3,0.389,MEDIUM,2.194
00:18,471,4,0.569,HIGH,12.634
00:18,471,4,0.505,MEDIUM,2.483
00:18,471,4,0.362,MEDIUM,2.116
00:18,471,4,0.258,HIGH,8.655
00:18,472,3,0.600,HIGH,11.564
00:18,472,3,0.516,MEDIUM,2.764
00:18,472,3,0.456,LOW,1.909
00:18,473,5,0.600,HIGH,13.005
00:18,473,5,0.523,MEDIUM,3.044
00:18,473,5,0.482,HIGH,8.907
00:18,473,5,0.378,LOW,1.806
00:18,473,5,0.285,HIGH,9.323
00:18,474,5,0.613,HIGH,13.225
00:18,474,5,0.529,MEDIUM,2.915
00:18,474,5,0.430,HIGH,8.938
00:18,474,5,0.322,MEDIUM,2.002
00:18,474,5,0.284,LOW,1.875
00:19,475,5,0.590,MEDIUM,3.272
00:19,475,5,0.546,HIGH,12.276
00:19,475,5,0.458,MEDIUM,2.192
00:19,475,5,0.293,HIGH,8.952
00:19,475,5,0.286,LOW,0.569
00:19,476,4,0.565,MEDIUM,3.159
00:19,476,4,0.555,MEDIUM,2.182
00:19,476,4,0.528,HIGH,12.412
00:19,476,4,0.291,LOW,1.704
00:19,477,6,0.612,MEDIUM,3.315
00:19,477,6,0.475,HIGH,12.621
00:19,477,6,0.447,MEDIUM,2.104
00:19,477,6,0.390,HIGH,8.764
00:19,477,6,0.361,LOW,1.648
00:19,477,6,0.272,LOW,0.485
00:19,478,5,0.640,MEDIUM,3.409
00:19,478,5,0.468,HIGH,15.802
00:19,478,5,0.335,LOW,1.792
00:19,478,5,0.310,LOW,1.971
00:19,478,5,0.288,LOW,0.431
00:19,479,5,0.699,MEDIUM,4.086
00:19,479,5,0.524,HIGH,9.868
00:19,479,5,0.421,LOW,1.751
00:19,479,5,0.335,LOW,1.833
00:19,479,5,0.284,LOW,0.359
00:19,480,3,0.752,MEDIUM,3.787
00:19,480,3,0.582,HIGH,9.861
00:19,480,3,0.419,LOW,1.827
00:19,481,4,0.734,MEDIUM,3.616
00:19,481,4,0.570,HIGH,12.719
00:19,481,4,0.465,LOW,1.928
00:19,481,4,0.311,MEDIUM,2.247
00:19,482,3,0.770,MEDIUM,4.515
00:19,482,3,0.584,LOW,1.999
00:19,482,3,0.567,HIGH,11.953
00:19,483,4,0.774,MEDIUM,4.568
00:19,483,4,0.620,HIGH,14.275
00:19,483,4,0.619,LOW,1.959
00:19,483,4,0.294,MEDIUM,2.218
00:19,484,4,0.804,MEDIUM,5.432
00:19,484,4,0.561,LOW,1.913
00:19,484,4,0.559,HIGH,12.546
00:19,484,4,0.454,MEDIUM,2.226
00:19,485,6,0.776,MEDIUM,6.110
00:19,485,6,0.592,MEDIUM,2.271
00:19,485,6,0.527,HIGH,12.470
00:19,485,6,0.446,HIGH,13.689
00:19,485,6,0.318,MEDIUM,2.481
00:19,485,6,0.276,HIGH,7.997
00:19,486,6,0.777,MEDIUM,5.857
00:19,486,6,0.591,MEDIUM,2.409
00:19,486,6,0.542,HIGH,11.663
00:19,486,6,0.491,HIGH,13.723
00:19,486,6,0.426,HIGH,8.088
00:19,486,6,0.260,MEDIUM,2.019
00:19,487,5,0.765,HIGH,7.383
00:19,487,5,0.622,MEDIUM,2.453
00:19,487,5,0.542,HIGH,13.670
00:19,487,5,0.473,HIGH,13.925
00:19,487,5,0.421,HIGH,9.039
00:19,488,5,0.745,HIGH,7.121
00:19,488,5,0.611,MEDIUM,2.934
00:19,488,5,0.540,HIGH,13.526
00:19,488,5,0.515,HIGH,13.310
00:19,488,5,0.252,HIGH,8.439
00:19,489,5,0.750,HIGH,7.070
00:19,489,5,0.636,HIGH,12.870
00:19,489,5,0.630,MEDIUM,2.850
00:19,489,5,0.534,HIGH,13.038
00:19,489,5,0.307,HIGH,8.730
00:19,490,5,0.674,MEDIUM,6.441
00:19,490,5,0.619,HIGH,12.790
00:19,490,5,0.581,MEDIUM,3.124
00:19,490,5,0.450,HIGH,12.216
00:19,490,5,0.407,HIGH,7.894
00:19,491,5,0.631,HIGH,13.324
00:19,491,5,0.528,MEDIUM,5.826
00:19,491,5,0.448,MEDIUM,3.075
00:19,491,5,0.365,HIGH,12.234
00:19,491,5,0.310,HIGH,8.269
00:19,492,4,0.620,MEDIUM,3.175
00:19,492,4,0.602,HIGH,14.233
00:19,492,4,0.399,HIGH,8.842
00:19,492,4,0.387,MEDIUM,5.131
00:19,493,3,0.651,MEDIUM,3.505
00:19,493,3,0.591,HIGH,14.062
00:19,493,3,0.325,MEDIUM,5.233
00:19,494,3,0.655,MEDIUM,3.914
00:19,494,3,0.584,HIGH,14.415
00:19,494,3,0.489,MEDIUM,4.783
00:19,495,3,0.620,MEDIUM,5.320
00:19,495,3,0.403,MEDIUM,4.209
00:19,495,3,0.371,HIGH,13.688
00:19,496,3,0.532,MEDIUM,5.591
00:19,496,3,0.277,HIGH,15.096
00:19,496,3,0.250,HIGH,8.073
00:19,497,2,0.538,MEDIUM,5.169
00:19,497,2,0.280,HIGH,7.473
00:19,498,1,0.440,MEDIUM,6.845
00:19,499,1,0.457,MEDIUM,6.357
00:20,500,1,0.419,HIGH,13.999
00:20,501,2,0.476,HIGH,14.077
00:20,501,2,0.269,HIGH,7.741
00:20,502,1,0.540,HIGH,17.303
00:20,503,1,0.505,HIGH,16.931
00:20,504,1,0.430,HIGH,15.602
00:20,505,1,0.322,HIGH,20.219
00:20,507,1,0.420,MEDIUM,4.808
00:20,508,1,0.547,MEDIUM,4.420
00:20,509,1,0.569,MEDIUM,5.824
00:20,510,1,0.585,MEDIUM,6.518
00:20,511,1,0.624,MEDIUM,5.158
00:20,512,3,0.584,MEDIUM,5.562
00:20,512,3,0.302,HIGH,8.707
00:20,512,3,0.275,HIGH,13.818
00:20,513,2,0.458,MEDIUM,6.270
00:20,513,2,0.415,HIGH,13.771
00:20,514,2,0.721,MEDIUM,6.393
00:20,514,2,0.333,HIGH,12.968
00:20,515,3,0.598,HIGH,7.645
00:20,515,3,0.421,HIGH,11.036
00:20,515,3,0.261,LOW,1.564
00:20,516,1,0.544,HIGH,7.421
00:20,517,2,0.345,LOW,1.636
00:20,517,2,0.295,HIGH,9.418
00:20,518,1,0.316,HIGH,12.177
00:20,519,2,0.343,LOW,1.689
00:20,519,2,0.274,HIGH,10.603
00:20,520,1,0.303,LOW,1.926
00:20,521,1,0.530,HIGH,12.463
00:20,522,2,0.549,HIGH,10.967
00:20,522,2,0.323,MEDIUM,2.111
00:20,523,2,0.615,HIGH,10.395
00:20,523,2,0.286,LOW,1.373
00:20,524,1,0.649,HIGH,12.609
00:21,525,1,0.633,HIGH,12.269
00:21,526,2,0.614,HIGH,11.986
00:21,526,2,0.327,MEDIUM,2.691
00:21,527,2,0.663,HIGH,11.861
00:21,527,2,0.363,MEDIUM,2.807
00:21,528,1,0.659,HIGH,10.949
00:21,529,1,0.623,HIGH,11.118
00:21,530,1,0.611,HIGH,10.585
00:21,531,1,0.653,HIGH,10.970
00:21,532,1,0.558,HIGH,11.215
00:21,533,1,0.502,HIGH,11.123
00:21,534,1,0.423,HIGH,11.797
00:21,538,1,0.399,HIGH,11.535
00:21,539,1,0.461,HIGH,12.714
00:21,540,1,0.550,HIGH,12.943
00:21,541,1,0.621,HIGH,12.698
00:21,542,1,0.641,HIGH,12.881
00:21,543,1,0.621,HIGH,10.500
00:21,544,1,0.630,HIGH,12.421
00:21,545,1,0.510,HIGH,13.166
00:21,546,2,0.523,HIGH,14.643
00:21,546,2,0.326,HIGH,10.282
00:21,547,2,0.556,HIGH,16.484
00:21,547,2,0.328,HIGH,8.468
00:21,548,1,0.427,HIGH,13.410
00:21,549,3,0.444,HIGH,17.446
00:21,549,3,0.255,HIGH,9.888
00:21,549,3,0.251,MEDIUM,3.822
00:22,550,2,0.384,HIGH,13.159
00:22,550,2,0.314,MEDIUM,3.539
00:22,551,1,0.263,HIGH,11.614
00:22,554,1,0.297,MEDIUM,4.463
00:22,555,1,0.323,MEDIUM,2.081
00:22,556,1,0.258,HIGH,11.864
00:22,557,1,0.436,MEDIUM,4.626
00:22,558,1,0.332,MEDIUM,5.344
00:22,559,1,0.302,HIGH,11.949
00:22,560,1,0.487,HIGH,11.655
00:22,561,2,0.513,HIGH,11.800
00:22,561,2,0.383,MEDIUM,5.191
00:22,562,1,0.408,MEDIUM,5.819
00:22,563,1,0.324,MEDIUM,5.825
00:22,564,2,0.563,MEDIUM,6.087
00:22,564,2,0.257,HIGH,13.282
00:22,565,1,0.456,MEDIUM,6.268
00:22,566,1,0.504,MEDIUM,6.119
00:22,567,1,0.435,MEDIUM,6.552
00:22,568,1,0.409,MEDIUM,5.945
00:22,569,2,0.310,HIGH,10.852
00:22,569,2,0.308,MEDIUM,6.615
00:22,570,2,0.446,HIGH,13.279
00:22,570,2,0.298,MEDIUM,6.538
00:22,571,2,0.552,HIGH,13.531
00:22,571,2,0.254,MEDIUM,6.989
00:22,572,2,0.447,HIGH,12.963
00:22,572,2,0.345,MEDIUM,5.934
00:22,573,2,0.468,MEDIUM,6.215
00:22,573,2,0.374,HIGH,12.373
00:22,574,2,0.443,MEDIUM,4.452
00:22,574,2,0.285,HIGH,12.743
00:23,575,2,0.433,MEDIUM,4.820
00:23,575,2,0.330,HIGH,13.046
00:23,576,4,0.382,MEDIUM,6.431
00:23,576,4,0.334,HIGH,14.867
00:23,576,4,0.329,MEDIUM,4.427
00:23,576,4,0.261,LOW,0.627
00:23,577,3,0.460,MEDIUM,5.182
00:23,577,3,0.390,HIGH,14.742
00:23,577,3,0.256,LOW,0.625
00:23,578,3,0.470,MEDIUM,5.136
00:23,578,3,0.364,HIGH,16.952
00:23,578,3,0.318,HIGH,40.270
00:23,579,4,0.483,MEDIUM,5.114
00:23,579,4,0.385,HIGH,16.755
00:23,579,4,0.341,HIGH,9.317
00:23,579,4,0.336,HIGH,39.195
00:23,580,4,0.482,MEDIUM,4.473
00:23,580,4,0.388,HIGH,35.274
00:23,580,4,0.378,HIGH,17.380
00:23,580,4,0.300,HIGH,10.074
00:23,581,4,0.468,MEDIUM,3.701
00:23,581,4,0.383,HIGH,34.046
00:23,581,4,0.306,HIGH,23.944
00:23,581,4,0.288,HIGH,8.677
00:23,582,3,0.431,MEDIUM,3.541
00:23,582,3,0.403,HIGH,10.223
00:23,582,3,0.266,LOW,0.793
00:23,583,4,0.389,MEDIUM,4.232
00:23,583,4,0.375,HIGH,10.590
00:23,583,4,0.286,MEDIUM,3.004
00:23,583,4,0.284,LOW,0.852
00:23,584,4,0.417,MEDIUM,3.156
00:23,584,4,0.401,HIGH,8.557
00:23,584,4,0.318,MEDIUM,4.528
00:23,584,4,0.284,LOW,0.680
00:23,585,4,0.433,MEDIUM,3.293
00:23,585,4,0.417,HIGH,10.585
00:23,585,4,0.317,LOW,0.694
00:23,585,4,0.266,MEDIUM,4.790
00:23,586,2,0.489,MEDIUM,3.477
00:23,586,2,0.317,LOW,0.724
00:23,587,2,0.446,MEDIUM,3.651
00:23,587,2,0.292,LOW,0.855
00:23,588,3,0.511,MEDIUM,3.197
00:23,588,3,0.394,MEDIUM,4.153
00:23,588,3,0.306,LOW,0.694
00:23,589,1,0.494,MEDIUM,3.061
00:23,590,2,0.550,MEDIUM,2.815
00:23,590,2,0.251,MEDIUM,4.054
00:23,591,1,0.564,MEDIUM,2.784
00:23,592,3,0.379,MEDIUM,2.737
00:23,592,3,0.295,HIGH,13.294
00:23,592,3,0.273,LOW,1.085
00:23,593,3,0.554,HIGH,13.290
00:23,593,3,0.324,MEDIUM,3.203
00:23,593,3,0.259,LOW,1.036
00:23,594,2,0.600,HIGH,12.611
00:23,594,2,0.408,LOW,1.024
00:23,595,3,0.519,HIGH,14.934
00:23,595,3,0.503,LOW,1.156
00:23,595,3,0.292,MEDIUM,2.001
00:23,596,2,0.616,HIGH,14.297
00:23,596,2,0.415,LOW,1.185
00:23,597,3,0.521,HIGH,16.089
00:23,597,3,0.379,LOW,1.031
00:23,597,3,0.253,HIGH,29.815
00:23,598,3,0.415,LOW,0.965
00:23,598,3,0.332,HIGH,16.300
00:23,598,3,0.294,HIGH,32.703
00:23,599,3,0.501,LOW,0.930
00:23,599,3,0.355,HIGH,10.667
00:23,599,3,0.337,HIGH,15.171
00:24,600,2,0.438,HIGH,10.855
00:24,600,2,0.430,LOW,0.958
00:24,601,5,0.502,LOW,0.903
00:24,601,5,0.338,HIGH,10.079
00:24,601,5,0.303,LOW,1.028
00:24,601,5,0.291,HIGH,16.511
00:24,601,5,0.273,HIGH,33.444
00:24,602,3,0.501,HIGH,8.578
00:24,602,3,0.488,LOW,0.853
00:24,602,3,0.315,LOW,1.242
00:24,603,5,0.483,LOW,0.953
00:24,603,5,0.424,HIGH,51.511
00:24,603,5,0.417,HIGH,9.625
00:24,603,5,0.269,LOW,0.955
00:24,603,5,0.258,HIGH,30.060
00:24,604,5,0.512,HIGH,49.995
00:24,604,5,0.466,LOW,0.989
00:24,604,5,0.314,HIGH,10.236
00:24,604,5,0.313,HIGH,29.232
00:24,604,5,0.260,LOW,1.227
00:24,605,3,0.477,HIGH,9.797
00:24,605,3,0.470,LOW,1.121
00:24,605,3,0.290,HIGH,56.081
00:24,606,3,0.436,LOW,1.093
00:24,606,3,0.390,HIGH,9.478
00:24,606,3,0.388,HIGH,55.745
00:24,607,2,0.645,HIGH,53.331
00:24,607,2,0.522,LOW,1.164
00:24,608,3,0.535,LOW,1.372
00:24,608,3,0.309,HIGH,54.300
00:24,608,3,0.250,LOW,0.931
00:24,609,3,0.415,LOW,1.080
00:24,609,3,0.340,LOW,1.961
00:24,609,3,0.250,LOW,1.139
00:24,610,4,0.572,MEDIUM,2.049
00:24,610,4,0.539,LOW,1.185
00:24,610,4,0.463,LOW,0.801
00:24,610,4,0.279,LOW,1.113
00:24,611,5,0.635,MEDIUM,2.111
